Crosswalk,CurbRamp,NoCurbRamp,NoSidewalk,Obstacle,Other,Signal,SurfaceProblem,lat,lon
0,0,0,0,0,0,0,2,41.77968,-87.60454
0,0,0,0,0,0,0,3,41.77973,-87.60824
0,0,0,0,3,0,0,0,41.77973,-87.615524
0,1,0,0,0,0,0,0,41.779793,-87.61551
1,0,0,0,0,0,0,0,41.77983,-87.61551
0,1,0,0,0,0,0,0,41.77983,-87.61575
0,0,0,0,0,0,0,3,41.779846,-87.60825
0,0,0,0,1,0,0,0,41.779846,-87.59293
0,0,0,0,0,0,0,1,41.77987,-87.604546
0,1,0,0,0,0,0,0,41.779873,-87.61552
0,2,0,0,0,0,0,0,41.779892,-87.61572
0,0,0,0,0,0,0,2,41.779926,-87.61192
0,0,0,0,0,0,0,2,41.779934,-87.6145
0,4,0,0,0,0,0,0,41.779957,-87.62527
0,4,0,0,0,0,0,0,41.77996,-87.62382
0,2,0,0,0,0,0,0,41.77996,-87.623566
0,0,0,0,2,0,0,0,41.77996,-87.60173
0,2,0,0,0,0,0,0,41.779964,-87.59318
0,2,0,0,0,0,0,0,41.779984,-87.621925
0,0,0,0,0,0,0,3,41.779987,-87.60829
1,0,0,0,0,0,0,0,41.77999,-87.625374
0,0,0,0,0,0,0,1,41.78,-87.604546
0,1,0,0,0,0,0,0,41.78,-87.622246
0,2,0,0,0,0,0,0,41.780003,-87.62547
1,0,0,0,0,0,0,0,41.78001,-87.623566
0,2,0,0,0,0,0,0,41.780018,-87.62042
1,0,0,0,0,0,0,0,41.78002,-87.62189
0,2,0,0,0,0,0,0,41.78002,-87.62058
1,0,0,0,0,0,0,0,41.780033,-87.623955
1,0,0,0,0,0,0,0,41.780037,-87.623825
1,0,0,0,0,0,0,0,41.780037,-87.62195
1,0,0,0,0,0,0,0,41.78004,-87.62225
0,2,0,0,0,0,0,0,41.78005,-87.620605
1,0,0,0,0,0,0,0,41.780052,-87.62527
1,0,0,0,0,0,0,0,41.78006,-87.625465
0,0,0,0,3,0,0,0,41.780064,-87.61553
0,1,0,0,0,0,0,0,41.78007,-87.62382
2,0,0,0,0,0,0,0,41.78007,-87.62371
0,0,0,0,0,0,0,2,41.78007,-87.60827
0,3,0,0,0,0,0,0,41.780075,-87.623566
3,0,0,0,0,0,0,0,41.78008,-87.62068
0,0,0,0,0,0,0,2,41.780087,-87.61431
0,1,0,0,0,0,0,0,41.78009,-87.62361
0,0,0,0,0,0,0,2,41.78009,-87.60848
0,0,0,0,0,0,0,4,41.78009,-87.60605
0,0,0,0,0,0,0,3,41.780094,-87.62269
0,2,0,0,0,0,0,0,41.7801,-87.622246
0,1,0,0,0,0,0,0,41.780106,-87.62193
0,2,0,0,0,0,0,0,41.78011,-87.6203
0,2,0,0,0,0,0,0,41.78011,-87.62217
1,0,0,0,0,0,0,0,41.780117,-87.62215
0,1,0,0,0,0,0,0,41.780125,-87.62547
0,1,0,0,0,0,0,0,41.780125,-87.62202
0,4,0,0,0,0,0,0,41.780132,-87.61902
0,1,0,0,0,0,0,0,41.780132,-87.62067
0,1,0,0,0,0,0,0,41.780132,-87.61868
0,0,0,0,0,0,0,2,41.780132,-87.60157
0,2,0,0,0,0,0,0,41.780136,-87.62546
0,0,0,0,3,0,0,0,41.78014,-87.61632
0,3,0,0,0,0,0,0,41.780144,-87.62525
2,0,0,0,0,0,0,0,41.780148,-87.620285
1,0,0,0,0,0,0,0,41.78015,-87.62539
0,0,0,2,0,0,0,0,41.780155,-87.615746
1,0,0,0,0,0,0,0,41.78016,-87.62537
1,0,0,0,0,0,0,0,41.78016,-87.61903
0,1,0,0,0,0,0,0,41.780163,-87.615555
0,0,0,0,0,0,0,1,41.780163,-87.61208
0,1,0,0,0,0,0,0,41.780163,-87.61736
0,1,0,0,0,0,0,0,41.780163,-87.61713
0,0,0,0,0,0,0,2,41.780163,-87.61687
1,0,0,0,0,0,0,0,41.780167,-87.61564
0,1,0,0,0,0,0,0,41.780167,-87.615715
1,0,0,0,0,0,0,0,41.780167,-87.620476
0,0,0,0,0,0,0,3,41.780167,-87.61676
0,0,0,0,0,0,0,1,41.780167,-87.616585
0,3,0,0,0,0,0,0,41.780178,-87.62055
0,1,0,0,0,0,0,0,41.780178,-87.61573
1,0,0,0,0,0,0,0,41.780186,-87.618675
1,0,0,0,0,0,0,0,41.78019,-87.61442
0,1,0,0,0,0,0,0,41.780193,-87.615524
0,1,0,0,0,0,0,0,41.780197,-87.61447
0,1,0,0,0,0,0,0,41.780197,-87.62029
0,1,0,0,0,0,0,0,41.7802,-87.61433
0,0,0,0,0,0,0,3,41.780205,-87.611916
0,2,0,0,0,0,0,0,41.78021,-87.61326
0,2,0,0,0,0,0,0,41.78021,-87.61451
2,0,0,0,0,0,0,0,41.780216,-87.61321
0,2,0,0,0,0,0,0,41.780216,-87.61316
1,0,0,0,0,0,0,0,41.780216,-87.61735
2,0,0,0,0,0,0,0,41.780216,-87.61712
0,1,0,0,0,0,0,0,41.780228,-87.61331
0,2,0,0,0,0,0,0,41.780228,-87.61312
0,2,0,0,0,0,0,0,41.780228,-87.62034
1,0,0,0,0,0,0,0,41.78023,-87.612015
0,2,0,0,0,0,0,0,41.780235,-87.612076
0,0,0,0,0,0,0,2,41.780235,-87.6083
0,1,0,0,0,0,0,0,41.780235,-87.61197
0,5,0,0,0,0,0,0,41.780243,-87.62057
1,0,0,0,0,0,0,0,41.780247,-87.61081
1,0,0,0,0,0,0,0,41.780247,-87.61573
0,2,0,0,0,0,0,0,41.78025,-87.61192
1,0,0,0,0,0,0,0,41.78025,-87.615524
0,0,0,0,2,0,0,0,41.78025,-87.60605
3,0,0,0,0,0,0,0,41.78025,-87.6205
0,1,0,0,0,0,0,0,41.78025,-87.6187
0,1,0,0,0,0,0,0,41.78025,-87.61213
0,2,0,0,0,0,0,0,41.780254,-87.61087
0,1,0,0,0,0,0,0,41.78026,-87.61075
0,4,0,0,0,0,0,0,41.78026,-87.618965
0,0,0,0,0,0,0,3,41.780262,-87.61023
0,2,0,0,0,0,0,0,41.780266,-87.61714
2,0,0,0,0,0,0,0,41.780266,-87.614334
2,0,0,0,0,0,0,0,41.780266,-87.61885
0,1,0,0,0,0,0,0,41.78027,-87.60965
2,0,0,0,0,0,0,0,41.78027,-87.61451
0,0,0,0,0,0,0,1,41.78027,-87.617805
0,1,0,0,0,0,0,0,41.780273,-87.6107
0,1,0,0,0,0,0,0,41.780273,-87.61094
0,1,0,0,0,0,0,0,41.780277,-87.60951
2,0,0,0,0,0,0,0,41.78028,-87.60958
2,0,0,0,0,0,0,0,41.78028,-87.61331
0,2,0,0,0,0,0,0,41.78028,-87.61879
0,1,0,0,0,0,0,0,41.78028,-87.61729
0,3,0,0,0,0,0,0,41.78028,-87.61716
0,1,0,0,0,0,0,0,41.78028,-87.609695
0,0,0,0,0,0,0,2,41.780285,-87.609436
0,0,0,0,0,0,0,3,41.78029,-87.60931
2,0,0,0,0,0,0,0,41.78029,-87.617226
2,0,0,0,0,0,0,0,41.780293,-87.613106
0,0,0,0,0,0,0,1,41.780293,-87.61689
0,1,0,0,0,0,0,0,41.780296,-87.60949
0,0,0,0,0,0,0,3,41.780296,-87.60913
0,0,0,0,0,0,0,3,41.780296,-87.608574
1,0,0,0,0,0,0,0,41.780296,-87.60838
1,0,0,0,0,0,0,0,41.780296,-87.615616
0,5,0,0,0,0,0,0,41.780296,-87.62039
0,0,0,0,0,0,0,3,41.780296,-87.61644
0,0,0,0,0,0,0,2,41.780296,-87.60868
0,1,0,0,0,0,0,0,41.7803,-87.61554
0,1,0,0,0,0,0,0,41.7803,-87.60844
0,1,0,0,0,0,0,0,41.780304,-87.60834
0,1,0,0,0,0,0,0,41.780304,-87.61573
1,0,0,0,0,0,0,0,41.780304,-87.61214
0,1,0,0,0,0,0,0,41.78031,-87.614334
1,0,0,0,0,0,0,0,41.78031,-87.61193
0,1,0,0,0,0,0,0,41.78031,-87.60848
1,0,0,0,0,0,0,0,41.78031,-87.60719
0,1,0,0,0,0,0,0,41.780315,-87.6083
0,1,0,0,0,0,0,0,41.780315,-87.60714
0,1,0,0,0,0,0,0,41.780315,-87.6157
0,1,0,0,0,0,0,0,41.780315,-87.60725
0,1,0,0,0,0,0,0,41.78032,-87.61556
1,0,0,0,0,0,0,0,41.78032,-87.61564
0,0,0,3,0,0,0,0,41.78032,-87.61731
1,0,0,0,0,0,0,0,41.780323,-87.61093
0,2,0,0,0,0,0,0,41.780327,-87.61451
0,1,0,0,0,0,0,0,41.780327,-87.6073
0,0,0,0,2,0,0,0,41.78033,-87.61898
1,0,0,0,0,0,0,0,41.780334,-87.61071
0,1,0,0,0,0,0,0,41.78034,-87.607086
0,0,0,0,3,0,0,0,41.78034,-87.6061
2,0,0,0,0,0,0,0,41.78034,-87.60593
0,1,0,0,0,0,0,0,41.780346,-87.60604
0,1,0,0,0,0,0,0,41.780346,-87.614365
0,0,0,0,0,0,0,2,41.780346,-87.61336
0,0,0,0,0,0,0,1,41.780346,-87.60038
0,1,0,0,0,0,0,0,41.78035,-87.60457
0,2,0,0,0,0,0,0,41.78035,-87.61331
0,1,0,0,0,0,0,0,41.78035,-87.61311
1,0,0,0,0,0,0,0,41.780354,-87.60462
0,1,0,0,0,0,0,0,41.780354,-87.6047
0,2,0,0,0,0,0,0,41.780354,-87.61448
0,1,0,0,0,0,0,0,41.780354,-87.61089
1,1,0,0,0,0,0,0,41.780357,-87.60288
0,1,0,0,0,0,0,0,41.780357,-87.60577
2,0,0,0,0,0,0,0,41.780357,-87.61442
0,0,0,0,0,0,0,1,41.780357,-87.61249
1,0,0,0,0,0,0,0,41.78036,-87.609474
2,0,0,0,0,0,0,0,41.78036,-87.61199
0,2,0,0,0,0,0,0,41.78036,-87.61326
0,0,0,0,0,0,0,2,41.78036,-87.613464
1,0,0,0,0,0,0,0,41.78036,-87.60969
0,1,0,0,0,0,0,0,41.78036,-87.606094
0,1,0,0,0,0,0,0,41.78036,-87.60293
2,0,0,0,0,0,0,0,41.780365,-87.613205
0,1,0,0,0,0,0,0,41.780365,-87.611984
0,0,0,0,0,0,0,2,41.780365,-87.61869
0,1,0,0,0,0,0,0,41.78037,-87.61194
0,1,0,0,0,0,0,0,41.78037,-87.61315
0,0,0,0,0,0,0,5,41.78037,-87.613785
0,1,0,0,0,0,0,0,41.78037,-87.61213
1,0,0,0,0,0,0,0,41.78037,-87.60849
0,0,0,0,0,0,0,2,41.78037,-87.59163
0,1,0,0,0,0,0,0,41.780373,-87.60454
0,0,0,0,0,0,0,2,41.780373,-87.61296
0,0,0,0,0,0,0,2,41.780373,-87.61276
0,1,0,0,0,0,0,0,41.780376,-87.602844
1,0,0,0,0,0,0,0,41.78038,-87.608284
0,1,0,0,0,0,0,0,41.78038,-87.61071
1,0,0,0,0,0,0,0,41.78038,-87.60729
0,1,0,0,0,0,0,0,41.78038,-87.60174
2,0,0,0,0,0,0,0,41.78038,-87.60046
0,2,0,0,0,0,0,0,41.78038,-87.600426
0,3,0,0,0,0,0,0,41.780384,-87.60419
0,1,0,0,0,0,0,0,41.780384,-87.61209
0,1,0,0,0,0,0,0,41.780384,-87.601616
0,1,0,0,0,0,0,0,41.780388,-87.600494
2,0,0,0,0,0,0,0,41.780388,-87.60167
0,1,0,0,0,0,0,0,41.78039,-87.604744
0,0,0,0,0,0,0,3,41.78039,-87.59719
0,0,0,0,0,0,0,1,41.78039,-87.61711
0,1,0,0,0,0,0,0,41.78039,-87.610916
0,1,0,0,0,0,0,0,41.78039,-87.60258
0,1,0,0,0,0,0,0,41.780396,-87.61087
0,1,0,0,0,0,0,0,41.780396,-87.60968
1,0,0,0,0,0,0,0,41.7804,-87.60708
0,0,0,0,0,0,0,2,41.7804,-87.61176
0,1,0,0,0,0,0,0,41.7804,-87.603004
0,0,0,0,0,0,0,3,41.7804,-87.59949
0,0,0,0,5,0,0,0,41.7804,-87.599106
0,1,0,0,0,0,0,0,41.780403,-87.60177
0,1,0,0,0,0,0,0,41.780403,-87.59924
2,0,0,0,0,0,0,0,41.780403,-87.599174
0,1,0,0,0,0,0,0,41.780407,-87.61075
1,0,0,0,0,0,0,0,41.780407,-87.6108
0,1,0,0,0,0,0,0,41.780407,-87.599106
0,0,0,0,0,0,0,3,41.780407,-87.61148
0,1,0,0,0,0,0,0,41.780415,-87.60949
0,1,0,0,0,0,0,0,41.780415,-87.601234
0,0,0,0,0,0,0,2,41.78042,-87.61107
1,0,0,0,0,0,0,0,41.780422,-87.6061
0,1,0,0,0,0,0,0,41.780422,-87.60098
2,0,0,0,0,0,0,0,41.780426,-87.605774
0,1,0,0,0,0,0,0,41.780426,-87.60054
1,0,0,0,0,0,0,0,41.78043,-87.60451
0,2,0,0,0,0,0,0,41.78043,-87.60036
0,1,0,0,0,0,0,0,41.780434,-87.60955
0,1,0,0,0,0,0,0,41.780434,-87.5993
0,1,0,0,0,0,0,0,41.780434,-87.60848
0,1,0,0,0,0,0,0,41.780434,-87.609634
2,0,0,0,0,0,0,0,41.780437,-87.60958
0,2,0,0,0,0,0,0,41.780437,-87.5972
0,1,0,0,0,0,0,0,41.780437,-87.60831
0,1,0,0,0,0,0,0,41.780437,-87.59615
1,0,0,0,0,0,0,0,41.780437,-87.59621
0,1,0,0,0,0,0,0,41.78044,-87.597305
1,0,0,0,0,0,0,0,41.780445,-87.604744
0,1,0,0,0,0,0,0,41.78045,-87.59735
2,0,0,0,0,0,0,0,41.78045,-87.59464
1,0,0,0,0,0,0,0,41.78045,-87.60298
0,1,0,0,0,0,0,0,41.78045,-87.59628
0,2,0,0,0,0,0,0,41.780453,-87.594696
0,1,0,0,0,0,0,0,41.780453,-87.607086
2,0,0,0,0,0,0,0,41.780453,-87.59726
1,0,0,0,0,0,0,0,41.780453,-87.60163
0,1,0,0,0,0,0,0,41.780453,-87.608444
0,1,0,0,0,0,0,0,41.780453,-87.59458
0,1,0,0,0,0,0,0,41.780457,-87.607285
1,0,0,0,0,0,0,0,41.780457,-87.60258
0,1,0,0,0,0,0,0,41.78046,-87.604744
1,0,0,0,0,0,0,0,41.78046,-87.59306
0,1,0,0,0,0,0,0,41.78046,-87.60834
1,0,0,0,0,0,0,0,41.78046,-87.6084
0,0,0,0,0,0,0,4,41.78046,-87.6133
0,1,0,0,0,0,0,0,41.78046,-87.60611
0,1,0,0,0,0,0,0,41.780464,-87.59613
0,0,0,0,0,0,0,2,41.780464,-87.60765
1,0,0,0,0,0,0,0,41.780464,-87.601776
0,1,0,0,0,0,0,0,41.780464,-87.59798
0,1,0,0,0,0,0,0,41.780468,-87.59301
0,0,0,0,0,0,0,2,41.780468,-87.609505
0,1,0,0,0,0,0,0,41.780468,-87.593124
0,1,0,0,0,0,0,0,41.78047,-87.60725
0,0,0,0,0,1,0,0,41.78047,-87.60412
2,0,0,0,0,0,0,0,41.78047,-87.60129
1,0,0,0,0,0,0,0,41.78047,-87.60053
0,1,0,0,0,0,0,0,41.780476,-87.6045
0,1,0,0,0,0,0,0,41.780476,-87.60714
1,0,0,0,0,0,0,0,41.780476,-87.60719
1,0,0,0,0,0,0,0,41.780476,-87.6042
1,0,0,0,0,0,0,0,41.78048,-87.60593
2,0,0,0,0,0,0,0,41.78048,-87.600334
0,4,0,0,0,0,0,0,41.78048,-87.59478
0,1,0,0,0,0,0,0,41.78048,-87.59452
0,1,0,0,0,0,0,0,41.780483,-87.60577
1,0,0,0,0,0,0,0,41.780483,-87.600975
0,0,0,0,0,0,0,3,41.780487,-87.61192
0,1,0,0,0,0,0,0,41.780487,-87.596306
0,0,0,0,0,1,0,0,41.78049,-87.596115
0,0,0,0,0,0,1,0,41.78049,-87.59141
0,1,0,0,0,0,0,0,41.78049,-87.60603
0,0,0,0,0,2,0,0,41.78049,-87.60273
1,0,0,0,0,0,0,0,41.78049,-87.59929
0,1,0,0,0,0,0,0,41.78049,-87.591446
0,0,0,0,3,0,0,0,41.780495,-87.5895
0,1,0,0,0,0,0,0,41.780495,-87.59295
1,0,0,0,0,0,0,0,41.780495,-87.596306
0,1,0,0,0,0,0,0,41.780495,-87.603
0,1,0,0,0,0,0,0,41.780495,-87.591606
0,1,0,0,0,0,0,0,41.7805,-87.60582
0,0,0,0,1,0,0,0,41.780502,-87.591095
0,1,0,0,0,0,0,0,41.780502,-87.59313
0,1,0,0,0,0,0,0,41.780502,-87.59316
1,0,0,0,0,0,0,0,41.780506,-87.59794
0,1,0,0,0,0,0,0,41.780506,-87.591385
0,1,0,0,0,0,0,0,41.78051,-87.60419
0,1,0,0,0,0,0,0,41.78051,-87.602585
0,0,0,0,0,1,0,0,41.78051,-87.59764
2,0,0,0,0,0,0,0,41.780514,-87.59734
0,1,0,0,0,0,0,0,41.780518,-87.600334
0,1,0,0,0,0,0,0,41.780518,-87.60124
0,1,0,0,0,0,0,0,41.78052,-87.60436
0,1,0,0,0,0,0,0,41.78052,-87.60099
0,0,0,0,0,1,0,0,41.78052,-87.59124
1,0,0,0,0,0,0,0,41.78052,-87.59614
0,1,0,0,0,0,0,0,41.78052,-87.60176
0,0,0,0,0,1,0,0,41.78052,-87.591354
0,1,0,0,0,0,0,0,41.780525,-87.604256
0,1,0,0,0,0,0,0,41.780525,-87.60377
1,0,0,0,0,0,0,0,41.780525,-87.602715
0,1,0,0,0,0,0,0,41.78053,-87.60356
1,0,0,0,0,0,0,0,41.78053,-87.59153
0,0,0,0,0,0,0,3,41.78053,-87.60968
0,1,0,0,0,0,0,0,41.78053,-87.601585
0,2,0,0,0,0,0,0,41.78053,-87.60055
0,1,0,0,0,0,0,0,41.780533,-87.59295
1,0,0,0,0,0,0,0,41.780533,-87.60431
0,0,0,0,0,1,0,0,41.780533,-87.59235
0,0,0,0,2,0,0,0,41.780537,-87.61898
0,3,0,0,0,0,0,0,41.780537,-87.600365
3,0,0,0,0,0,0,0,41.78054,-87.59478
0,1,0,0,0,0,0,0,41.78054,-87.60277
0,1,0,0,0,0,0,0,41.78054,-87.60263
2,0,0,0,0,0,0,0,41.780544,-87.59296
1,0,0,0,0,0,0,0,41.780544,-87.6011
1,0,0,0,0,0,0,0,41.78055,-87.59316
0,1,0,0,0,0,0,0,41.780552,-87.601006
2,0,0,0,0,0,0,0,41.780552,-87.594574
0,1,0,0,0,0,0,0,41.780552,-87.59929
0,1,0,0,0,0,0,0,41.780552,-87.601135
0,0,0,0,0,1,0,0,41.780552,-87.59635
0,0,0,0,0,0,0,2,41.780556,-87.60043
0,1,0,0,0,0,0,0,41.78056,-87.596146
0,1,0,0,0,0,0,0,41.780563,-87.59795
0,1,0,0,0,0,0,0,41.780567,-87.599495
1,0,0,0,0,0,0,0,41.780567,-87.59139
0,1,0,0,0,0,0,0,41.78057,-87.59734
0,1,0,0,0,0,0,0,41.78057,-87.59941
1,0,0,0,0,0,0,0,41.78058,-87.59161
1,0,0,0,0,0,0,0,41.78058,-87.59945
0,1,0,0,0,0,0,0,41.78058,-87.59788
1,0,0,0,0,0,0,0,41.78058,-87.59783
0,1,0,0,0,0,0,0,41.780582,-87.59778
0,0,0,0,0,0,0,1,41.780586,-87.59838
0,1,0,0,0,0,0,0,41.780586,-87.59631
0,1,0,0,0,0,0,0,41.780594,-87.59616
0,0,0,0,3,0,0,0,41.780594,-87.59656
0,0,0,0,0,1,0,0,41.780594,-87.59203
0,1,0,0,0,0,0,0,41.780598,-87.59453
0,1,0,0,0,0,0,0,41.7806,-87.59478
0,2,0,0,0,0,0,0,41.78061,-87.596275
0,1,0,0,0,0,0,0,41.780613,-87.59295
0,1,0,0,0,0,0,0,41.780613,-87.59319
0,0,0,0,0,0,0,3,41.78062,-87.61192
0,1,0,0,0,0,0,0,41.78062,-87.5914
1,0,0,0,0,0,0,0,41.780624,-87.59622
0,1,0,0,0,0,0,0,41.78063,-87.5946
0,2,0,0,0,0,0,0,41.78063,-87.59206
0,1,0,0,0,0,0,0,41.780632,-87.59471
0,1,0,0,0,0,0,0,41.780636,-87.59299
0,3,0,0,0,0,0,0,41.780636,-87.59161
2,0,0,0,0,0,0,0,41.78064,-87.59307
0,1,0,0,0,0,0,0,41.78064,-87.59312
0,1,0,0,0,0,0,0,41.78064,-87.59145
1,0,0,0,0,0,0,0,41.780643,-87.59153
2,0,0,0,0,0,0,0,41.78065,-87.59465
0,0,0,0,4,0,0,0,41.78068,-87.61871
0,0,0,0,0,0,0,2,41.78073,-87.61215
0,0,0,0,0,0,0,3,41.78073,-87.611916
0,0,0,0,0,0,0,1,41.780773,-87.61089
0,0,0,0,0,0,0,4,41.780838,-87.599594
0,0,0,0,0,0,0,3,41.780872,-87.61903
0,0,0,0,0,0,0,1,41.780895,-87.60418
0,2,0,0,0,0,0,0,41.780903,-87.59159
0,1,0,0,0,0,0,0,41.780907,-87.60123
0,0,0,0,0,0,0,2,41.780933,-87.600945
0,0,0,0,0,0,0,2,41.78094,-87.61333
0,1,0,0,0,0,0,0,41.78094,-87.60282
0,1,0,0,0,0,0,0,41.780964,-87.60121
0,0,0,0,0,0,0,3,41.780968,-87.61873
0,0,0,1,0,0,0,0,41.78099,-87.61873
0,0,0,1,0,0,0,0,41.78106,-87.61873
0,0,0,0,0,0,0,1,41.78108,-87.61872
0,0,0,0,0,0,0,3,41.78108,-87.59321
0,2,0,0,0,0,0,0,41.78126,-87.60284
0,0,0,0,0,0,0,3,41.781265,-87.61874
0,1,0,0,0,0,0,0,41.78133,-87.60282
0,0,0,0,0,0,0,2,41.78137,-87.610725
0,1,0,0,0,0,0,0,41.781418,-87.59144
0,1,0,0,0,0,0,0,41.781433,-87.5913
0,1,0,0,0,0,0,0,41.78144,-87.59128
1,0,0,0,0,0,0,0,41.781494,-87.59132
0,1,0,0,0,0,0,0,41.781513,-87.59134
0,1,0,0,0,0,0,0,41.78152,-87.59129
0,0,0,0,0,0,0,2,41.781532,-87.61905
0,1,0,0,0,0,0,0,41.781532,-87.59143
0,0,0,0,0,0,0,2,41.78158,-87.61313
0,0,0,3,0,0,0,0,41.78162,-87.61878
0,0,0,0,0,0,0,2,41.781868,-87.605804
0,1,0,0,0,0,0,0,41.781994,-87.615746
0,1,0,0,0,0,0,0,41.781998,-87.61559
1,0,0,0,0,0,0,0,41.781998,-87.61569
0,0,0,0,0,0,0,1,41.782,-87.6058
1,0,0,0,0,0,0,0,41.782,-87.61565
0,1,0,0,0,0,0,0,41.782013,-87.61451
0,0,0,0,0,0,0,3,41.78202,-87.61422
0,1,0,0,0,0,0,0,41.782024,-87.61441
2,0,0,0,0,0,0,0,41.782024,-87.61446
0,1,0,0,0,0,0,0,41.78203,-87.61557
0,0,0,0,0,0,0,3,41.78203,-87.61386
0,0,0,0,0,0,0,3,41.782036,-87.614075
0,1,0,0,0,0,0,0,41.78204,-87.61456
0,0,0,0,0,0,0,3,41.782047,-87.61362
0,0,0,0,0,0,0,2,41.782047,-87.613464
1,0,0,0,0,0,0,0,41.782047,-87.61325
0,1,0,0,0,0,0,0,41.78205,-87.61437
0,1,0,0,0,0,0,0,41.78205,-87.6132
0,1,0,0,0,0,0,0,41.782055,-87.61213
1,0,0,0,0,0,0,0,41.782055,-87.61207
0,1,0,0,0,0,0,0,41.78206,-87.61201
0,1,0,0,0,0,0,0,41.782066,-87.61315
0,1,0,0,0,0,0,0,41.78207,-87.61334
2,0,0,0,0,0,0,0,41.782074,-87.61555
0,0,0,0,0,0,0,4,41.782074,-87.61053
2,0,0,0,0,0,0,0,41.782074,-87.61085
0,3,0,0,0,0,0,0,41.782078,-87.61081
0,2,0,0,0,0,0,0,41.782078,-87.61089
0,0,0,0,0,0,0,4,41.782078,-87.610374
0,1,0,0,0,0,0,0,41.782085,-87.61331
2,0,0,0,0,0,0,0,41.782085,-87.61456
0,1,0,0,0,0,0,0,41.782085,-87.612175
0,0,0,0,0,0,0,4,41.782085,-87.61027
2,0,0,0,0,0,0,0,41.78209,-87.614365
0,1,0,0,0,0,0,0,41.782093,-87.611984
1,0,0,0,0,0,0,0,41.782097,-87.60962
0,1,0,0,0,0,0,0,41.7821,-87.60969
0,1,0,0,0,0,0,0,41.782104,-87.60956
0,1,0,0,0,0,0,0,41.78211,-87.61557
0,2,0,0,0,0,0,0,41.78211,-87.610954
0,2,0,0,0,0,0,0,41.782112,-87.61455
0,2,0,0,0,0,0,0,41.782112,-87.61075
1,0,0,0,0,0,0,0,41.782112,-87.613144
2,0,0,0,0,0,0,0,41.782112,-87.613335
0,1,0,0,0,0,0,0,41.782116,-87.60848
0,1,0,0,0,0,0,0,41.78212,-87.60837
1,0,0,0,0,0,0,0,41.78212,-87.60843
0,1,0,0,0,0,0,0,41.782124,-87.614365
2,0,0,0,0,0,0,0,41.782124,-87.61199
0,0,0,0,0,0,0,3,41.782124,-87.60902
0,1,0,0,0,0,0,0,41.782127,-87.60974
2,0,0,0,0,0,0,0,41.782127,-87.61217
0,1,0,0,0,0,0,0,41.78213,-87.60952
0,1,0,0,0,0,0,0,41.78213,-87.6156
1,0,0,0,0,0,0,0,41.782135,-87.61448
1,0,0,0,0,0,0,0,41.78214,-87.61566
0,1,0,0,0,0,0,0,41.782143,-87.60729
0,1,0,0,0,0,0,0,41.782143,-87.61574
0,1,0,0,0,0,0,0,41.782146,-87.60853
1,0,0,0,0,0,0,0,41.78215,-87.60723
0,1,0,0,0,0,0,0,41.78215,-87.60833
0,1,0,0,0,0,0,0,41.782154,-87.6144
2,0,0,0,0,0,0,0,41.782154,-87.61075
1,0,0,0,0,0,0,0,41.782154,-87.610954
0,1,0,0,0,0,0,0,41.782158,-87.61315
0,1,0,0,0,0,0,0,41.78216,-87.614525
0,1,0,0,0,0,0,0,41.782166,-87.613304
3,0,0,0,0,0,0,0,41.78217,-87.60974
1,0,0,0,0,0,0,0,41.78217,-87.61324
0,2,0,0,0,0,0,0,41.78217,-87.60716
0,1,0,0,0,0,0,0,41.78217,-87.61216
0,0,0,0,0,0,0,2,41.782173,-87.6049
0,1,0,0,0,0,0,0,41.782173,-87.61324
1,0,0,0,0,0,0,0,41.782177,-87.60952
0,1,0,0,0,0,0,0,41.782177,-87.61198
0,1,0,0,0,0,0,0,41.782177,-87.60608
0,1,0,0,0,0,0,0,41.78218,-87.607315
0,1,0,0,0,0,0,0,41.78218,-87.60588
0,2,0,0,0,0,0,0,41.782185,-87.61075
1,0,0,0,0,0,0,0,41.782185,-87.60596
0,2,0,0,0,0,0,0,41.78219,-87.604416
0,0,0,0,2,0,0,0,41.78219,-87.60576
0,2,0,0,0,0,0,0,41.782192,-87.6043
1,0,0,0,0,0,0,0,41.782192,-87.604355
0,1,0,0,0,0,0,0,41.782192,-87.61213
2,0,0,0,0,0,0,0,41.782196,-87.60834
0,1,0,0,0,0,0,0,41.782196,-87.610954
0,1,0,0,0,0,0,0,41.7822,-87.605835
1,0,0,0,0,0,0,0,41.7822,-87.61208
0,2,0,0,0,0,0,0,41.7822,-87.60107
1,0,0,0,0,0,0,0,41.782204,-87.6011
2,0,0,0,0,0,0,0,41.782204,-87.608536
0,1,0,0,0,0,0,0,41.782207,-87.61201
0,1,0,0,0,0,0,0,41.78221,-87.60974
2,0,0,0,0,0,0,0,41.78221,-87.60733
0,2,0,0,0,0,0,0,41.78221,-87.601166
2,0,0,0,0,0,0,0,41.782215,-87.61085
4,0,0,0,0,0,0,0,41.782215,-87.60715
0,2,0,0,0,0,0,0,41.78222,-87.610794
0,4,0,0,0,0,0,0,41.78222,-87.6109
0,3,0,0,0,0,0,0,41.78222,-87.604485
0,1,0,0,0,0,0,0,41.782223,-87.60953
0,1,0,0,0,0,0,0,41.782223,-87.60613
0,2,0,0,0,0,0,0,41.782234,-87.60106
0,1,0,0,0,0,0,0,41.782234,-87.60853
2,0,0,0,0,0,0,0,41.782234,-87.60963
1,0,0,0,0,0,0,0,41.782238,-87.606125
